# Bands derived from symmetrized Hamiltonian ( wannier90.dn_symmed_hr.dat )
#   k-path len        Energy
    3.967098686    -3.823855060439290
    4.001025759    -3.848261749057809
    4.034952832    -3.871176066199963
    4.068879905    -3.893571555370941
    4.102806977    -3.916908266438644
    4.136734050    -3.942615656265637
    4.170661123    -3.971664364632096
    4.204588196    -4.004271491287657
    4.238515268    -4.039755306582050
    4.272442341    -4.076541842563152
    4.306369414    -4.112318422824894
    4.340296487    -4.144320743885334
    4.374223559    -4.169723761690655
    4.408150632    -4.186080569928100
    4.442077705    -4.191729104315054

    4.442077705    -4.191729104315054
    4.490057831    -4.182238710934679
    4.538037958    -4.156097129723254
    4.586018084    -4.118315943398955
    4.633998211    -4.072348395404347
    4.681978337    -4.032298111633961
    4.729958463    -4.015984084784764
    4.777938590    -4.010413601792521
    4.825918716    -4.008367450758008
    4.873898843    -3.999862439844984
    4.921878969    -3.974961022232858
    4.969859096    -3.927755495183589
    5.017839222    -3.860611467581703
    5.065819348    -3.785404138701847
    5.113799475    -3.717326477073031
    5.161779601    -3.664828034146301
    5.209759728    -3.628365921443709
    5.257739854    -3.605585114532143
    5.305719981    -3.593619627422910
    5.353700107    -3.589968516426674


    0.000000000    -3.534813889545818
    0.033927073    -3.534882351815352
    0.067854146    -3.535196052265066
    0.101781218    -3.536047284819725
    0.135708291    -3.537837837082083
    0.169635364    -3.541018013149440
    0.203562437    -3.546082655408921
    0.237489509    -3.553606894314203
    0.271416582    -3.564232841665208
    0.305343655    -3.578496192226329
    0.339270728    -3.596468753301215
    0.373197800    -3.617402394670003
    0.407124873    -3.639732184236229
    0.441051946    -3.661665611075477
    0.474979019    -3.682176043890652
    0.508906091    -3.701879336628419
    0.542833164    -3.723221091378234
    0.576760237    -3.749687071428720
    0.610687310    -3.784322079843356
    0.644614382    -3.828218021277790

    0.644614382    -3.828218021277790
    0.678541455    -3.832956557998155
    0.712468528    -3.887588645629017
    0.746395601    -3.972450825812164
    0.780322673    -4.059987616422868
    0.814249746    -4.128128557721494
    0.848176819    -4.166070371995114
    0.882103892    -4.173302995230936
    0.916030964    -4.151177267480623
    0.949958037    -4.112645537297306
    0.983885110    -4.089022649565663
    1.017812183    -4.082183656201703
    1.051739255    -4.082724898710189
    1.085666328    -4.078067802992253
    1.119593401    -4.063820523846311
    1.153520474    -4.047537569903268
    1.187447546    -4.038642835870916
    1.221374619    -4.037945568200996
    1.255301692    -4.044499578013596
    1.289228765    -4.048022992839437

    1.289228765    -4.048022992839437
    1.337208891    -4.026267204230721
    1.385189017    -3.990572793678127
    1.433169144    -3.989358479108856
